"Point_ID","Source","Site_name","Site","Plot","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","Year_collected_end","U_depth_m","L_depth_m","Method","Data_type","OC_perc","BD_reported_g_cm3","Core","SOM_perc","SOM_perc_Heiri","N_perc","Conv_factor","Original_source","Soil_type","Admin_unit","Depth_to_bedrock_m","Treatment","Time_replicate","n_cores","SOM_perc_mean","SOM_perc_sd","OC_perc_mean","OC_perc_sd","OC_perc_se","BD_reported_g_cm3_mean","BD_reported_g_cm3_se","BD_reported_g_cm3_sd","OC_perc_combined","SOM_perc_combined","BD_reported_combined","DOI","Horizon_mid_depth_cm","Horizon_bin_cm","OC_from_SOM_our_eq","OC_obs_est","OC_perc_final","Notes","Lat_Long"
"P2441","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 9","Agua Amarga",NA,"Salt marsh",38.28228,-0.5237758,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.491,1.44,"9",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.491,NA,1.44,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.491,NA,"38.28228_-0.5237758"
"P2442","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 10","Agua Amarga",NA,"Salt marsh",38.28147,-0.5243942,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.493,1.88,"10",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493,NA,1.88,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.493,NA,"38.28147_-0.5243942"
"P2443","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 11","Agua Amarga",NA,"Salt marsh",38.29692,-0.5208505,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.261,1.9,"11",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.261,NA,1.9,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.261,NA,"38.29692_-0.5208505"
"P2444","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 13","Agua Amarga",NA,"Salt marsh",38.28702,-0.5225085,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.416,1.5,"13",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.416,NA,1.5,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.416,NA,"38.28702_-0.5225085"
"P2445","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 14","Agua Amarga",NA,"Salt marsh",38.28438,-0.523038,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.344,1.51,"14",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.344,NA,1.51,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.344,NA,"38.28438_-0.523038"
"P2446","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 15","Agua Amarga",NA,"Salt marsh",38.28241,-0.5241108,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.87,1.9,"15",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,NA,1.9,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.87,NA,"38.28241_-0.5241108"
"P2447","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 16","Agua Amarga",NA,"Salt marsh",38.28066,-0.5279428,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.421,1.85,"16",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.421,NA,1.85,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.421,NA,"38.28066_-0.5279428"
"P2448","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 17","Agua Amarga",NA,"Salt marsh",38.29636,-0.5262249,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.775,1.46,"17",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.775,NA,1.46,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.775,NA,"38.29636_-0.5262249"
"P2449","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 18","Agua Amarga",NA,"Salt marsh",38.28877,-0.5334993,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.276,1.5,"18",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.276,NA,1.5,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.276,NA,"38.28877_-0.5334993"
"P2450","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 19","Agua Amarga",NA,"Salt marsh",38.28713,-0.5287066,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.875,1.51,"19",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875,NA,1.51,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.875,NA,"38.28713_-0.5287066"
"P2451","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 20","Agua Amarga",NA,"Salt marsh",38.28374,-0.5244506,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.491,1.49,"20",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491,NA,1.49,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.491,NA,"38.28374_-0.5244506"
"P2452","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 21","Agua Amarga",NA,"Salt marsh",38.29353,-0.5311015,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.684,1.42,"21",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.684,NA,1.42,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.684,NA,"38.29353_-0.5311015"
"P2453","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 24","Agua Amarga",NA,"Salt marsh",38.28191,-0.5295122,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.566,1.55,"24",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.566,NA,1.55,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.566,NA,"38.28191_-0.5295122"
"P2454","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 51","Agua Amarga",NA,"Salt marsh",38.2833,-0.5299792,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.368,1.66,"51",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.368,NA,1.66,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.368,NA,"38.2833_-0.5299792"
"P2455","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 25","Agua Amarga",NA,"Salt marsh",38.29311,-0.5252219,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.193,1.67,"25",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.193,NA,1.67,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.193,NA,"38.29311_-0.5252219"
"P2456","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 27","Agua Amarga",NA,"Salt marsh",38.28924,-0.5334892,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.076,1.56,"27",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.076,NA,1.56,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.076,NA,"38.28924_-0.5334892"
"P2457","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 62","Agua Amarga",NA,"Salt marsh",38.29193,-0.5271828,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.572,1.55,"62",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.572,NA,1.55,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.572,NA,"38.29193_-0.5271828"
"P2458","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 30","Agua Amarga",NA,"Salt marsh",38.29377,-0.5214486,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.656,NA,"30",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656,NA,NA,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.656,NA,"38.29377_-0.5214486"
"P2459","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 31","Agua Amarga",NA,"Salt marsh",38.293,-0.5248257,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.872,1.57,"31",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872,NA,1.57,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.872,NA,"38.293_-0.5248257"
"P2460","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 33","Agua Amarga",NA,"Salt marsh",38.28916,-0.5337281,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.181,1.72,"33",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.181,NA,1.72,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.181,NA,"38.28916_-0.5337281"
"P2461","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 34","Agua Amarga",NA,"Salt marsh",38.28757,-0.5261307,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.576,NA,"34",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,NA,NA,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.576,NA,"38.28757_-0.5261307"
"P2462","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 35","Agua Amarga",NA,"Salt marsh",38.28368,-0.5263569,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.028,1.51,"35",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.028,NA,1.51,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.028,NA,"38.28368_-0.5263569"
"P2463","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 36","Agua Amarga",NA,"Salt marsh",38.28361,-0.5264366,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.073,1.59,"36",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.073,NA,1.59,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.073,NA,"38.28361_-0.5264366"
"P2464","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 37","Agua Amarga",NA,"Salt marsh",38.28167,-0.5261821,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.547,1.41,"37",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547,NA,1.41,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.547,NA,"38.28167_-0.5261821"
"P2465","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 38","Agua Amarga",NA,"Salt marsh",38.28654,-0.5289901,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.949,1.6,"38",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.949,NA,1.6,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.949,NA,"38.28654_-0.5289901"
"P2466","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 39","Agua Amarga",NA,"Salt marsh",38.29021,-0.526121,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.537,1.74,"39",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537,NA,1.74,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.537,NA,"38.29021_-0.526121"
"P2467","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 41","Agua Amarga",NA,"Salt marsh",38.28907,-0.5252678,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.269,1.87,"41",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,NA,1.87,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.269,NA,"38.28907_-0.5252678"
"P2468","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 42","Agua Amarga",NA,"Salt marsh",38.2912,-0.5266361,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.122,1.79,"42",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,NA,1.79,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.122,NA,"38.2912_-0.5266361"
"P2469","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 43","Agua Amarga",NA,"Salt marsh",38.29573,-0.5213486,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.06,1.46,"43",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,1.46,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.06,NA,"38.29573_-0.5213486"
"P2470","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 46","Agua Amarga",NA,"Salt marsh",38.28462,-0.530792,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.037,1.71,"46",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.037,NA,1.71,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.037,NA,"38.28462_-0.530792"
"P2471","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 47","Agua Amarga",NA,"Salt marsh",38.28295,-0.5249265,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.459,1.57,"47",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.459,NA,1.57,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.459,NA,"38.28295_-0.5249265"
"P2472","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 48","Agua Amarga",NA,"Salt marsh",38.28225,-0.5287003,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.457,1.49,"48",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.457,NA,1.49,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.457,NA,"38.28225_-0.5287003"
"P2473","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 49","Agua Amarga",NA,"Salt marsh",38.28317,-0.5283947,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.272,1.53,"49",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272,NA,1.53,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.272,NA,"38.28317_-0.5283947"
"P2474","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 50","Agua Amarga",NA,"Salt marsh",38.28309,-0.5277089,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.302,2.19,"50",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.302,NA,2.19,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.302,NA,"38.28309_-0.5277089"
"P2475","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 52","Agua Amarga",NA,"Salt marsh",38.28812,-0.5295874,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.426,1.63,"52",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.426,NA,1.63,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.426,NA,"38.28812_-0.5295874"
"P2476","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 53","Agua Amarga",NA,"Salt marsh",38.28862,-0.5297074,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.382,1.58,"53",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.382,NA,1.58,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.382,NA,"38.28862_-0.5297074"
"P2477","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 54","Agua Amarga",NA,"Salt marsh",38.28918,-0.5295513,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.319,1.51,"54",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.319,NA,1.51,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.319,NA,"38.28918_-0.5295513"
"P2478","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 55","Agua Amarga",NA,"Salt marsh",38.28911,-0.5292336,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.112,1.49,"55",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.112,NA,1.49,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.112,NA,"38.28911_-0.5292336"
"P2479","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 56","Agua Amarga",NA,"Salt marsh",38.28968,-0.5290998,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.834,1.5,"56",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.834,NA,1.5,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.834,NA,"38.28968_-0.5290998"
"P2480","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 57","Agua Amarga",NA,"Salt marsh",38.28945,-0.5291649,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",2.212,1.55,"57",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.212,NA,1.55,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",2.212,NA,"38.28945_-0.5291649"
"P2481","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 58","Agua Amarga",NA,"Salt marsh",38.28934,-0.5265734,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.343,1.95,"58",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.343,NA,1.95,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.343,NA,"38.28934_-0.5265734"
"P2482","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 59","Agua Amarga",NA,"Salt marsh",38.2892,-0.5249548,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.574,2.08,"59",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.574,NA,2.08,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.574,NA,"38.2892_-0.5249548"
"P2483","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 60","Agua Amarga",NA,"Salt marsh",38.28386,-0.5296058,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.376,1.6,"60",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.376,NA,1.6,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.376,NA,"38.28386_-0.5296058"
"P2484","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 61","Agua Amarga",NA,"Salt marsh",38.28485,-0.5284978,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",1.998,1.57,"61",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.998,NA,1.57,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",1.998,NA,"38.28485_-0.5284978"
"P2485","Gonzalez-Alcaraz et al 2015","MNGA Agua Amarga 63","Agua Amarga",NA,"Salt marsh",38.29119,-0.5267849,"direct from dataset",1,"Spain",2012,NA,0,0.2,"oxidation with potassium dichromate","Core-level",0.276,1.69,"63",NA,NA,NA,NA,"Gonzalez-Alcaraz et al 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,NA,1.69,"https://doi.org/10.1016/j.catena.2014.11.012",10,"0-15cm",NA,"Observed",0.276,NA,"38.29119_-0.5267849"
"P2486","Gorham et al 2021","CG CO41",NA,NA,"Saltmarsh",-34.28417,119.4926,"direct from dataset",1,"Australia",2018,NA,0,0.01,"EA","Core-level",1.53,0.94,"CO41",5.91,NA,NA,NA,"Gorham et al 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,5.91,0.94,"https://doi.org/10.1007/s10021-020-00520-9",0.5,"0-15cm",2.44865523813766,"Observed",1.53,NA,"-34.28417_119.4926"
"P2487","Gorham et al 2021","CG CO43",NA,NA,"Saltmarsh",-35.02452,117.3267,"direct from dataset",1,"Australia",2018,NA,0,0.01,"EA","Core-level",3.28,0.76,"CO43",6.61,NA,NA,NA,"Gorham et al 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,6.61,0.76,"https://doi.org/10.1007/s10021-020-00520-9",0.5,"0-15cm",2.74184128539753,"Observed",3.28,NA,"-35.02452_117.3267"
"P2488","Gorham et al 2021","CG CO44",NA,NA,"Saltmarsh",-33.64583,115.4015,"direct from dataset",1,"Australia",2018,NA,0,0.01,"EA","Core-level",NA,0.48,"CO44",2.76,NA,NA,NA,"Gorham et al 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,0.48,"https://doi.org/10.1007/s10021-020-00520-9",0.5,"0-15cm",1.13759837974761,"Estimated (our equation)",1.13759837974761,NA,"-33.64583_115.4015"
"P2489","Gorham et al 2021","CG CO45",NA,NA,"Saltmarsh",-33.92358,120.0543,"direct from dataset",1,"Australia",2018,NA,0,0.01,"EA","Core-level",2.66,1.1,"CO45",10.56,NA,NA,NA,"Gorham et al 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,10.56,1.1,"https://doi.org/10.1007/s10021-020-00520-9",0.5,"0-15cm",4.40878913688353,"Observed",2.66,NA,"-33.92358_120.0543"
"P2490","Gorham et al 2021","CG CO46",NA,NA,"Saltmarsh",-34.28248,119.4527,"direct from dataset",1,"Australia",2018,NA,0,0.01,"EA","Core-level",10.79,0.26,"CO46",28.33,NA,NA,NA,"Gorham et al 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79,28.33,0.26,"https://doi.org/10.1007/s10021-020-00520-9",0.5,"0-15cm",12.1714712660675,"Observed",10.79,NA,"-34.28248_119.4527"
